234.3	0.014	-0.0025 	-0.0019 	0.0000 	50.03 	1 	00000001	2015-12- 3 8: 1:35.534
234.2	0.013	-0.0025 	-0.0018 	0.0000 	50.03 	2 	00000002	2015-12- 3 8: 1:35.534
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	3 	00000003	2015-12- 3 8: 1:35.534
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	4 	00000004	2015-12- 3 8: 1:35.534
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	5 	00000005	2015-12- 3 8: 1:35.534
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	6 	00000006	2015-12- 3 8: 1:35.534
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	7 	00000007	2015-12- 3 8: 1:35.534
233.6	0.014	-0.0025 	-0.0019 	0.0000 	50.02 	1 	00000001	2015-12- 3 8: 1:40.544
233.6	0.013	-0.0025 	-0.0018 	0.0000 	50.01 	2 	00000002	2015-12- 3 8: 1:40.544
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	3 	00000003	2015-12- 3 8: 1:40.544
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	4 	00000004	2015-12- 3 8: 1:40.544
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-12- 3 8: 1:40.544
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	6 	00000006	2015-12- 3 8: 1:40.544
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	7 	00000007	2015-12- 3 8: 1:40.544
233.7	0.014	-0.0025 	-0.0019 	0.0000 	50.00 	1 	00000001	2015-12- 3 8: 1:45.554
233.6	0.013	-0.0025 	-0.0018 	0.0000 	50.00 	2 	00000002	2015-12- 3 8: 1:45.554
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	3 	00000003	2015-12- 3 8: 1:45.554
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	4 	00000004	2015-12- 3 8: 1:45.554
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-12- 3 8: 1:45.554
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	6 	00000006	2015-12- 3 8: 1:45.554
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	7 	00000007	2015-12- 3 8: 1:45.554
233.2	0.014	-0.0025 	-0.0019 	0.0000 	49.99 	1 	00000001	2015-12- 3 8: 1:50.564
233.3	0.013	-0.0025 	-0.0018 	0.0000 	49.99 	2 	00000002	2015-12- 3 8: 1:50.564
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	3 	00000003	2015-12- 3 8: 1:50.564
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	4 	00000004	2015-12- 3 8: 1:50.564
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-12- 3 8: 1:50.564
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	6 	00000006	2015-12- 3 8: 1:50.564
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	7 	00000007	2015-12- 3 8: 1:50.564
233.3	0.014	-0.0025 	-0.0019 	0.0000 	49.99 	1 	00000001	2015-12- 3 8: 1:55.574
233.2	0.013	-0.0025 	-0.0018 	0.0000 	49.99 	2 	00000002	2015-12- 3 8: 1:55.574
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	3 	00000003	2015-12- 3 8: 1:55.574
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	4 	00000004	2015-12- 3 8: 1:55.574
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-12- 3 8: 1:55.574
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	6 	00000006	2015-12- 3 8: 1:55.574
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	7 	00000007	2015-12- 3 8: 1:55.574
233.0	0.013	-0.0025 	-0.0018 	0.0000 	49.99 	1 	00000001	2015-12- 3 8: 2: 0.584
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	3 	00000003	2015-12- 3 8: 2: 0.584
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	4 	00000004	2015-12- 3 8: 2: 0.584
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-12- 3 8: 2: 0.584
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	6 	00000006	2015-12- 3 8: 2: 0.584
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	7 	00000007	2015-12- 3 8: 2: 0.584
233.6	0.014	-0.0025 	-0.0019 	0.0000 	50.00 	1 	00000001	2015-12- 3 8: 2: 5.594
233.5	0.013	-0.0025 	-0.0018 	0.0000 	49.99 	2 	00000002	2015-12- 3 8: 2: 5.594
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	3 	00000003	2015-12- 3 8: 2: 5.594
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	4 	00000004	2015-12- 3 8: 2: 5.594
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-12- 3 8: 2: 5.594
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	6 	00000006	2015-12- 3 8: 2: 5.594
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	7 	00000007	2015-12- 3 8: 2: 5.594
234.5	0.014	-0.0025 	-0.0019 	0.0000 	50.00 	1 	00000001	2015-12- 3 8: 2:10.604
234.3	0.013	-0.0025 	-0.0018 	0.0000 	50.00 	2 	00000002	2015-12- 3 8: 2:10.604
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	3 	00000003	2015-12- 3 8: 2:10.604
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	4 	00000004	2015-12- 3 8: 2:10.604
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-12- 3 8: 2:10.604
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	6 	00000006	2015-12- 3 8: 2:10.604
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	7 	00000007	2015-12- 3 8: 2:10.604
233.0	0.013	-0.0025 	-0.0018 	0.0000 	50.00 	2 	00000002	2015-12- 3 8: 2:15.614
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	3 	00000003	2015-12- 3 8: 2:15.614
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	4 	00000004	2015-12- 3 8: 2:15.614
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	5 	00000005	2015-12- 3 8: 2:15.614
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	6 	00000006	2015-12- 3 8: 2:15.614
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	7 	00000007	2015-12- 3 8: 2:15.614
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	3 	00000003	2015-12- 3 8: 2:20.624
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	4 	00000004	2015-12- 3 8: 2:20.624
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-12- 3 8: 2:20.624
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	6 	00000006	2015-12- 3 8: 2:20.624
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	7 	00000007	2015-12- 3 8: 2:20.624
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-12- 3 8: 2:25.627
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	6 	00000006	2015-12- 3 8: 2:25.627
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	7 	00000007	2015-12- 3 8: 2:25.627
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	7 	00000007	2015-12- 3 8: 2:30.628
