236.0	0.013	-0.0024 	-0.0017 	0.0000 	49.98 	1 	00000001	2015-11-2916: 2:12.468
235.9	0.014	-0.0025 	-0.0019 	0.0000 	49.98 	2 	00000002	2015-11-2916: 2:12.468
235.9	0.013	-0.0024 	-0.0017 	0.0000 	49.99 	1 	00000001	2015-11-2916: 2:17.478
235.9	0.014	-0.0025 	-0.0019 	0.0000 	49.99 	2 	00000002	2015-11-2916: 2:17.478
235.9	0.013	-0.0024 	-0.0017 	0.0000 	49.99 	1 	00000001	2015-11-2916: 2:22.488
236.1	0.014	-0.0025 	-0.0019 	0.0000 	49.98 	2 	00000002	2015-11-2916: 2:22.488
236.0	0.013	-0.0024 	-0.0017 	0.0000 	49.98 	1 	00000001	2015-11-2916: 2:27.496
235.9	0.014	-0.0025 	-0.0019 	0.0000 	49.98 	2 	00000002	2015-11-2916: 2:27.496
235.7	0.013	-0.0024 	-0.0017 	0.0000 	49.99 	1 	00000001	2015-11-2916: 2:32.507
236.0	0.014	-0.0025 	-0.0019 	0.0000 	49.99 	2 	00000002	2015-11-2916: 2:32.507
235.3	0.013	-0.0024 	-0.0017 	0.0000 	49.99 	1 	00000001	2015-11-2916: 2:37.519
235.6	0.014	-0.0025 	-0.0019 	0.0000 	49.99 	2 	00000002	2015-11-2916: 2:37.519
235.6	0.013	-0.0024 	-0.0017 	0.0000 	49.99 	1 	00000001	2015-11-2916: 2:42.529
235.6	0.014	-0.0025 	-0.0019 	0.0000 	49.99 	2 	00000002	2015-11-2916: 2:42.529
235.4	0.013	-0.0024 	-0.0017 	0.0000 	49.99 	1 	00000001	2015-11-2916: 2:47.538
235.9	0.014	-0.0025 	-0.0019 	0.0000 	49.99 	2 	00000002	2015-11-2916: 2:47.538
235.2	0.013	-0.0024 	-0.0017 	0.0000 	49.99 	1 	00000001	2015-11-2916: 2:52.547
235.4	0.014	-0.0025 	-0.0019 	0.0000 	49.99 	2 	00000002	2015-11-2916: 2:52.547
235.3	0.013	-0.0024 	-0.0017 	0.0000 	49.99 	1 	00000001	2015-11-2916: 2:57.557
235.3	0.013	-0.0025 	-0.0019 	0.0000 	49.99 	2 	00000002	2015-11-2916: 2:57.557
235.2	0.013	-0.0025 	-0.0019 	0.0000 	50.00 	2 	00000002	2015-11-2916: 3: 2.566
235.4	0.013	-0.0025 	-0.0019 	0.0000 	50.01 	2 	00000002	2015-11-2916: 3: 7.573
234.6	0.000	-0.0003 	0.0000 	0.0000 	49.97 	2 	00000002	2015-11-2916: 5:46.527
234.5	0.014	-0.0025 	-0.0019 	0.0000 	49.97 	2 	00000002	2015-11-2916: 5:51.537
233.5	0.013	-0.0025 	-0.0019 	0.0000 	49.99 	2 	00000002	2015-11-2916: 5:56.546
234.2	0.013	-0.0025 	-0.0018 	0.0000 	50.00 	2 	00000002	2015-11-2916: 6:53.705
235.6	0.013	-0.0025 	-0.0018 	0.0000 	49.98 	2 	00000002	2015-11-2916: 9:54.721
235.5	0.013	-0.0025 	-0.0018 	0.0000 	49.97 	2 	00000002	2015-11-2916: 9:59.726
234.9	0.013	-0.0025 	-0.0018 	0.0000 	49.96 	2 	00000002	2015-11-2916:10: 4.728
234.9	0.013	-0.0025 	-0.0018 	0.0000 	49.96 	2 	00000002	2015-11-2916:10: 9.734
235.2	0.013	-0.0025 	-0.0018 	0.0000 	49.97 	2 	00000002	2015-11-2916:10:14.743
234.9	0.013	-0.0025 	-0.0018 	0.0000 	49.97 	2 	00000002	2015-11-2916:10:19.752
235.1	0.013	-0.0025 	-0.0018 	0.0000 	49.98 	2 	00000002	2015-11-2916:10:24.761
235.5	0.013	-0.0025 	-0.0018 	0.0000 	49.99 	2 	00000002	2015-11-2916:10:29.764
235.2	0.013	-0.0025 	-0.0018 	0.0000 	50.01 	2 	00000002	2015-11-2916:10:34.770
235.5	0.013	-0.0025 	-0.0018 	0.0000 	50.02 	2 	00000002	2015-11-2916:10:39.777
235.1	0.013	-0.0025 	-0.0018 	0.0000 	50.03 	2 	00000002	2015-11-2916:10:44.786
237.1	0.013	-0.0024 	-0.0018 	0.0000 	50.02 	1 	00000001	2015-11-2916:20: 4.239
237.2	0.013	-0.0024 	-0.0018 	0.0000 	50.02 	1 	00000001	2015-11-2916:20: 9.241
236.9	0.013	-0.0024 	-0.0018 	0.0000 	50.02 	1 	00000001	2015-11-2916:20:14.246
236.6	0.013	-0.0024 	-0.0017 	0.0000 	50.00 	1 	00000001	2015-11-2916:21:45.866
236.5	0.013	-0.0024 	-0.0017 	0.0000 	49.99 	1 	00000001	2015-11-2916:21:50.875
236.3	0.014	-0.0026 	-0.0019 	0.0000 	49.99 	2 	00000002	2015-11-2916:21:50.875
236.9	0.013	-0.0024 	-0.0018 	0.0000 	49.98 	1 	00000001	2015-11-2916:21:55.882
236.8	0.014	-0.0026 	-0.0020 	0.0000 	49.98 	2 	00000002	2015-11-2916:21:55.882
237.1	0.013	-0.0024 	-0.0018 	0.0000 	49.98 	1 	00000001	2015-11-2916:22: 0.893
237.0	0.014	-0.0026 	-0.0020 	0.0000 	49.98 	2 	00000002	2015-11-2916:22: 0.893
236.6	0.013	-0.0024 	-0.0017 	0.0000 	49.98 	1 	00000001	2015-11-2916:22: 5.901
236.5	0.014	-0.0026 	-0.0019 	0.0000 	49.97 	2 	00000002	2015-11-2916:22: 5.901
236.1	0.013	-0.0024 	-0.0017 	0.0000 	49.99 	1 	00000001	2015-11-2916:22:55.258
236.5	0.013	-0.0024 	-0.0017 	0.0000 	50.01 	1 	00000001	2015-11-2916:23: 0.264
236.6	0.013	-0.0024 	-0.0017 	0.0000 	50.02 	1 	00000001	2015-11-2916:23: 5.269
236.5	0.014	-0.0026 	-0.0019 	0.0000 	50.02 	2 	00000002	2015-11-2916:23: 5.269
236.5	0.013	-0.0024 	-0.0017 	0.0000 	50.03 	1 	00000001	2015-11-2916:23:10.275
236.5	0.014	-0.0026 	-0.0019 	0.0000 	50.03 	2 	00000002	2015-11-2916:23:10.275
236.4	0.013	-0.0024 	-0.0017 	0.0000 	50.03 	1 	00000001	2015-11-2916:23:15.285
236.4	0.014	-0.0026 	-0.0019 	0.0000 	50.03 	2 	00000002	2015-11-2916:23:15.285
235.9	0.013	-0.0024 	-0.0017 	0.0000 	50.03 	1 	00000001	2015-11-2916:23:20.289
235.7	0.014	-0.0025 	-0.0019 	0.0000 	50.04 	2 	00000002	2015-11-2916:23:20.289
236.6	0.013	-0.0024 	-0.0017 	0.0000 	50.03 	1 	00000001	2015-11-2916:23:25.300
236.5	0.014	-0.0026 	-0.0019 	0.0000 	50.03 	2 	00000002	2015-11-2916:23:25.300
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2916:23:25.300
237.0	0.013	-0.0024 	-0.0017 	0.0000 	50.02 	1 	00000001	2015-11-2916:23:30.311
236.6	0.014	-0.0026 	-0.0019 	0.0000 	50.02 	2 	00000002	2015-11-2916:23:30.311
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2916:23:30.311
237.0	0.013	-0.0024 	-0.0018 	0.0000 	50.02 	1 	00000001	2015-11-2916:23:35.318
237.0	0.014	-0.0026 	-0.0019 	0.0000 	50.02 	2 	00000002	2015-11-2916:23:35.318
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2916:23:35.318
237.2	0.013	-0.0024 	-0.0018 	0.0000 	50.01 	1 	00000001	2015-11-2916:23:40.322
236.7	0.014	-0.0026 	-0.0019 	0.0000 	50.02 	2 	00000002	2015-11-2916:23:40.322
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2916:23:40.322
236.9	0.013	-0.0024 	-0.0018 	0.0000 	49.99 	1 	00000001	2015-11-2916:23:45.333
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2916:23:45.333
237.1	0.014	-0.0026 	-0.0019 	0.0000 	49.99 	2 	00000002	2015-11-2916:23:50.339
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2916:23:50.339
237.5	0.014	-0.0026 	-0.0019 	0.0000 	49.98 	2 	00000002	2015-11-2916:23:55.346
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2916:23:55.346
236.9	0.014	-0.0026 	-0.0019 	0.0000 	49.97 	2 	00000002	2015-11-2916:24: 0.353
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2916:24: 0.353
237.1	0.014	-0.0026 	-0.0019 	0.0000 	49.96 	2 	00000002	2015-11-2916:24: 5.362
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2916:24: 5.362
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2916:24:10.372
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2916:24:15.379
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2916:24:20.389
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2916:24:25.397
232.7	0.014	-0.0025 	-0.0018 	0.0000 	49.98 	1 	00000001	2015-11-30 9:33:11. 89
232.7	0.000	-0.0003 	0.0000 	0.0000 	49.98 	2 	00000002	2015-11-30 9:33:11. 99
231.2	0.000	-0.0003 	0.0000 	0.0000 	50.01 	2 	00000002	2015-11-3010:13:52.176
231.4	0.013	-0.0023 	-0.0017 	0.0000 	50.03 	2 	00000002	2015-11-3010:26:15.261
231.5	0.000	-0.0003 	-0.0000 	0.0000 	49.98 	2 	00000002	2015-11-3010:29:53. 38
233.0	0.013	-0.0024 	-0.0017 	0.0000 	50.00 	1 	00000001	2015-11-3010:33:46. 33
233.0	0.013	-0.0024 	-0.0017 	0.0000 	50.00 	1 	00000001	2015-11-3010:33:51. 44
232.5	0.000	-0.0003 	0.0000 	0.0000 	50.04 	2 	00000002	2015-11-3010:35:10.623
233.2	0.000	-0.0003 	0.0000 	0.0000 	49.98 	2 	00000002	2015-11-3010:36:29.829
232.8	0.000	-0.0003 	0.0000 	0.0000 	50.03 	2 	00000002	2015-11-3010:37:18.443
232.8	0.000	-0.0003 	0.0000 	0.0000 	50.03 	2 	00000002	2015-11-3010:38:43.361
233.1	0.013	-0.0024 	-0.0017 	0.0000 	50.04 	1 	00000001	2015-11-3010:39:11.153
232.6	0.013	-0.0023 	-0.0017 	0.0000 	50.01 	1 	00000001	2015-11-3010:41: 5.678
232.6	0.013	-0.0024 	-0.0017 	0.0000 	49.99 	1 	00000001	2015-11-3010:43:30.668
232.5	0.013	-0.0023 	-0.0017 	0.0000 	49.97 	1 	00000001	2015-11-3010:43:57.378
232.5	0.013	-0.0023 	-0.0017 	0.0000 	49.97 	1 	00000001	2015-11-3010:44:14.472
